FromNodeId,From_Author_Seed,ToNodeId,To_Author_Seed
c546237320030ef0255ba73de4604dbe3b8a61c704ad973683374c44fdcad5b2,eb725a0e19565a91dfc26ad1ccb90bb5f76aac83b80460bc9173a0027d45433e,68f0da678454c66022ae920335bd5a4a54d8a65fcb553b6d456f65a027840b27,Not_available
fdce096ee77cda5eb5ace9351ac30a09995de029ee4c2e6f120754a8b0813784,9186112d724630f9da128a4bcc78f1b2da91e81c8d843c537996fc99136d381f,68f0da678454c66022ae920335bd5a4a54d8a65fcb553b6d456f65a027840b27,Not_available
93158c7b988ec3d49ffced085168f21eec2e817cf90d321bbd6b7c2d61b5683d,f59412d8d7446f3de6c6aa06b823ffa4ccda6e25c71aca3474e0b5ddfa67b37e,68f0da678454c66022ae920335bd5a4a54d8a65fcb553b6d456f65a027840b27,Not_available
e22410c88d174bcbc98abc95e2051bbe2ffdff83a306e7fed266a22c917cd080,45d4ec6ff4938d2ea7e89ad4d72976d8f0de0b00072cec17671bf66b0018f19f,1c6e619366b438eddbc4a937085937ebf2de1fced1a73e643cc9e289b0d446bc,f9f119bcac7d31ca38ee3c7c800e14715e645f0e10fc59cb41fa175ab963c921
8c8c0fad5c64cb75ab546cbbb9ffea844ade4b0dc531e2d500fc9da23c090d6b,5ad5d7684c5bc9fad4cde1ccf119320f1d26cbffcdb80034b1594622d384e849,68f0da678454c66022ae920335bd5a4a54d8a65fcb553b6d456f65a027840b27,Not_available
f44b4afcadb5eb8d2297704956597c82ac9f1e2c1eebf1d760125451bba6b3c0,9da3969b9f7e52e134e58108528daf9f43d1e98a10ee095ace1b1cdbb05e4f3f,68f0da678454c66022ae920335bd5a4a54d8a65fcb553b6d456f65a027840b27,Not_available
7b534589ecd4eeaf6f50e17f0ebf64664ac8222aae8572a948f0c02f18af0a90,e349144846edea91b01ed7ea07ef4ac0511fc2925fcdb1e6dc588fc806449ca5,1fbb53e3d34d44af65754137f73abc31d8dc4bf80fd03f0e527f775ac41411e7,4936090991b5131cf3bdd79e58b04abf65201bcec7344ac48673be1901f87a6a
f15edb05ec410cfd05e1b49ecde90bd8b7d1d3f87945c1e1a81d2c42dd45814c,e349144846edea91b01ed7ea07ef4ac0511fc2925fcdb1e6dc588fc806449ca5,68f0da678454c66022ae920335bd5a4a54d8a65fcb553b6d456f65a027840b27,Not_available
6fdc7052e61e18ed9c8b437d77c3f88b8b60ed31b6790f9829ae25a885a1a343,87d6c74afa0d16c0dec1909c02c7e45cffe3319a4faa221befeb832b5475d063,68f0da678454c66022ae920335bd5a4a54d8a65fcb553b6d456f65a027840b27,Not_available
61c3cb8672e8e70a4342066d3854bce12fd3d5861f944790a88db4e422d761d7,5c87c4d0f5d6f071e21967aceceae18d7c4e79183e28bbbf89df546c736280e2,68f0da678454c66022ae920335bd5a4a54d8a65fcb553b6d456f65a027840b27,Not_available
9e251e2cb9c2ed5654f88bc4fe4ac2756c63aeea603ea1652964103e34f998fd,6cc118639e24d8f8745f6c216bee803492ff3610a00b9dcd3a4f00d74e85dc39,68f0da678454c66022ae920335bd5a4a54d8a65fcb553b6d456f65a027840b27,Not_available
53327f24f06e9c3d2bac5244d45638c37e9d4fc8d3506dbbede64c517d7806b7,1604ecd20b1b09cc62f5a98196cf7375eb824466efbc40992e6df8ff3195ab6b,68f0da678454c66022ae920335bd5a4a54d8a65fcb553b6d456f65a027840b27,Not_available
503e96ce0cb3a41351c45879523e8962ba82006edf02e4076d2a76e22fa552e6,1604ecd20b1b09cc62f5a98196cf7375eb824466efbc40992e6df8ff3195ab6b,6d8518b18acab0a9892184cd55648daa67f4febd5bdd286e26a47e05ca2f99b2,69346cadd9b8797dd32ebb2580d3403451925ad25a1f309265a73e5dd5606348
cd654068327ecb8a33a46036adb0723555d795e8987d97d01d4894bcfc81c83c,639f14c72f820958ec46d4421532e2e691aff9854ec6b5116ad994001f4fb2d2,68f0da678454c66022ae920335bd5a4a54d8a65fcb553b6d456f65a027840b27,Not_available
aac96fbbecb120c4aa855852f1078cbda9fb3f4db7ad0c225e74409209bfaaec,639f14c72f820958ec46d4421532e2e691aff9854ec6b5116ad994001f4fb2d2,68f0da678454c66022ae920335bd5a4a54d8a65fcb553b6d456f65a027840b27,Not_available
257dfd3435591d8a9a163c4792f007278d19b43919e799dbf161fe91e29a47bd,e11a8f737c272252641a592271512ca3476a6570ffbc19f63a280c6037711a6b,68f0da678454c66022ae920335bd5a4a54d8a65fcb553b6d456f65a027840b27,Not_available
d4e99e9666aac259c9376511d77e319e3c3ed24c2f145c0641f680effc5d2ed6,e636888917e44790025ccadedd1f7dca452735db7a5c1a086a0d2828e84a2b73,7b534589ecd4eeaf6f50e17f0ebf64664ac8222aae8572a948f0c02f18af0a90,e349144846edea91b01ed7ea07ef4ac0511fc2925fcdb1e6dc588fc806449ca5
083c90b0fcb34a121fafbecaa006a02354566cd6f77a04c0a01a0994fc6e1ac5,287ede309f6a3bbfc35ecc11a686384485db99a8014da91a9efc1148f0094ba7,68f0da678454c66022ae920335bd5a4a54d8a65fcb553b6d456f65a027840b27,Not_available
d738b56c7bb4673d7e0424efaa35806faffe77c5937e87b622c6a6b24b6ca795,0591cb4b8dad12cd44b6ef60fba6cdf23ffe4c36fbe6a639e956d07ba2607383,68f0da678454c66022ae920335bd5a4a54d8a65fcb553b6d456f65a027840b27,Not_available
035ba924abdbf1ac01db0a5a27613b4bd5329ad2718c89c40d72094baead84a9,f8113f802274998af6722daf5911796fdaca9920cbe34184982307d457afa80c,7b534589ecd4eeaf6f50e17f0ebf64664ac8222aae8572a948f0c02f18af0a90,e349144846edea91b01ed7ea07ef4ac0511fc2925fcdb1e6dc588fc806449ca5
d3654ecd3bd282695c7d20b3b45016884e28159aa9813176c1ed1081a90115e5,f9d8e16594d958290914bd9d9faca9e2356a920069affcb3a085b2f487967c4c,68f0da678454c66022ae920335bd5a4a54d8a65fcb553b6d456f65a027840b27,Not_available
4528d37ee28932973cfc6727ceee75f70c25bda8b465fb82a2f9b9d31e12da9e,861a3adaee54a7a1a17e1608b5c968e143cf2521597cd9dc4fcaeec000a8c7ba,935fe0c7009cd419ecc518498a7c98d973c337de999416c7ceb9d455a527dfce,75c84b418176865f9191ae0759658ee28a052bf4dabff2ec0c47da47e91ac308
4528d37ee28932973cfc6727ceee75f70c25bda8b465fb82a2f9b9d31e12da9e,861a3adaee54a7a1a17e1608b5c968e143cf2521597cd9dc4fcaeec000a8c7ba,bdb707cc54fb3bc71228b1a87292a0896ef0fc30055539ee3268e82f70c25986,0546a75049ff40a1c5f701ea7bedd03d7fb816a3d3e2c8d193da92207787b335
5d6ee734ce2ba6f5633c707d06439830b78a0b0e0fa98b71ef507112a758d9dc,8e641c4a9f801842626f0df53ac970f7ba57107bccac6ee38bc56eb556297b63,68f0da678454c66022ae920335bd5a4a54d8a65fcb553b6d456f65a027840b27,Not_available
c875d2b0578345b52f6b0e34d0e2ff5ab8c20fb053ab8ec91f061d0cca632457,28d5489482802814b99a0055854b692313d67e655a2e1059c7600aa666923b8d,280c999b51672bc2fa7ec731dd9d5ca6f2743f3f3212c8a63e46208b3f88d06e,c4a46746b60c6738c60fcd458ed1798b6b4acf606edeb49db3ee3bb2b903c438
17eddd2364f8707976431c64af51b63fd65870fe5c34984c71dbf46c59dca6a0,62289f7386adaf933872c54eac3d5a0702b85fce6adaa45c0381cc3181e4cf89,68f0da678454c66022ae920335bd5a4a54d8a65fcb553b6d456f65a027840b27,Not_available
fc4ff01bb44701f9117c32a2162a9a6ff6da93ce82b7f25b5445d470b2c36c4c,62289f7386adaf933872c54eac3d5a0702b85fce6adaa45c0381cc3181e4cf89,68f0da678454c66022ae920335bd5a4a54d8a65fcb553b6d456f65a027840b27,Not_available
f34f3cc971e731e6acdca4a140e16eb2c4e3d9d417a4499fe08e6e5e349ec574,0b9b7a33aba09e1b331d7d49e7b942caf88a985877dc56998ef3225b56de7c2e,67b660aebb5c186d2917eb3861fc145f62d362a1547a5edf78e366e9881125fc,9317c6bae55975e6c0e43715c913510bd10d13fd7cf767e05605293d84870644
6e403ed16b9fd322dad5ea0554570044b86bfe05a3c3e704eb05b9bb88a64b9f,39e7129e0c3df8b48e6c21b554d9719b07fd4174bf167c8011d2ef1100507deb,8c8c0fad5c64cb75ab546cbbb9ffea844ade4b0dc531e2d500fc9da23c090d6b,5ad5d7684c5bc9fad4cde1ccf119320f1d26cbffcdb80034b1594622d384e849
d97655459a94a15548bd2c5b72dcb17fa4ba285e0bb2bb086559ff96c894c826,39e7129e0c3df8b48e6c21b554d9719b07fd4174bf167c8011d2ef1100507deb,aac96fbbecb120c4aa855852f1078cbda9fb3f4db7ad0c225e74409209bfaaec,639f14c72f820958ec46d4421532e2e691aff9854ec6b5116ad994001f4fb2d2
c15f4508e4213dda95d59c3091e74b61c59b56ea37d22bbae32c9cdcfa135ac9,555b03f3944bac47b89375cd1727707c9b507cdfc6bc866ce51f140268084a09,350afa3ec123efdc3a8170a60f491523ffd416e07d490e3fca4bb214de7fe4b9,5a3d33b5718e1fc877530b74b1a7fcb28fc9f701946a945da7ba0a10b8a56db3
954370c6149ce18121c0c467c8f8d41d30f9f833e6f151051a2d8e947d80f971,55b1a243095cd6e084eb2821fdf6c836ea3e2096454ee0965abba152cd620af1,61c3cb8672e8e70a4342066d3854bce12fd3d5861f944790a88db4e422d761d7,5c87c4d0f5d6f071e21967aceceae18d7c4e79183e28bbbf89df546c736280e2
954370c6149ce18121c0c467c8f8d41d30f9f833e6f151051a2d8e947d80f971,55b1a243095cd6e084eb2821fdf6c836ea3e2096454ee0965abba152cd620af1,fac1e344d5da8458b364c0f3e1ab26096849abd9a5900ebe466a0ef228edf886,6947d23a2fef9d383f06c72d23faf99c322efc8a3ca020843d874593cd466047
b66cd1a61f6b33b24805949acffe59c4cb27cc3acbc44cfb0e55e1860273c946,9f92c7ce40ea0202e2c0bc5971a71e1eb38d669d1d99e3bd072da2d22c2a0cf7,68f0da678454c66022ae920335bd5a4a54d8a65fcb553b6d456f65a027840b27,Not_available
e1e48e796aa3baa0521083fd02bb431770ec3b8075ef1157f5053cbbe38fc714,95b07f4146f3aa28ee8f198f17f2233e9a3e42d4fa4b9d26ed41affa1d4db842,6a36bb9b74ed53695d86fa60299fe7e74e4c49639868bc13dcc259cec91ffd2a,0cd37be5d7b62083c47bca3722ef39f8d192c13c59876b520191728896f37b3c
1c71a05e6084cddc02249a03901c9d66c056904dd29d194ebd30a7d38d23472f,502324065d69caa95c9783c50b6bb133c75562a13f6de644b4b8763704e05d4a,2af2fee17a4fb819e34f0e486cd92ee45277af6667b70dee343537fd7a3fb07b,031c25f67ce62efde243242e3de47bbb109f08bb20d3f5db29751c17e0939a5c
1a2bc03067f7caca316bd7342f472cefc8aa1357ec9b987b4cbc7b646607ab58,a3e78182b1e6ec597dafb30ea49c54638dcba23a86076079f40d8e83bb38e38c,f44b4afcadb5eb8d2297704956597c82ac9f1e2c1eebf1d760125451bba6b3c0,9da3969b9f7e52e134e58108528daf9f43d1e98a10ee095ace1b1cdbb05e4f3f
6c7fa359d2ad01fc73b0eef6ebb0574ea103d7cfb6950757158664a3bc11ea7c,a4190963ae8f0b32da8e59c0e72cdb801d579f0466910eab24b914d2aabd871d,8c8c0fad5c64cb75ab546cbbb9ffea844ade4b0dc531e2d500fc9da23c090d6b,5ad5d7684c5bc9fad4cde1ccf119320f1d26cbffcdb80034b1594622d384e849
6c7fa359d2ad01fc73b0eef6ebb0574ea103d7cfb6950757158664a3bc11ea7c,a4190963ae8f0b32da8e59c0e72cdb801d579f0466910eab24b914d2aabd871d,92ee00a8ec3eab51a42fb52e1469db4558c14148d88293ee0e64facfcd714b2f,b638b9342c891de746bcb15908209d801884da2ea6a99048b685d726a2950ee1
9a451f5498475767a71fe114ff785bda7511ad1331d9ff342b019bae863c9c33,53a49de7833c00df72e5cd19d3e60b94658a426a9fe1a83b01709a458769c8dd,68f0da678454c66022ae920335bd5a4a54d8a65fcb553b6d456f65a027840b27,Not_available
4538d536240583683797cd3840337525023d46c9870ddb1de46b5703ec9b8ac5,53a49de7833c00df72e5cd19d3e60b94658a426a9fe1a83b01709a458769c8dd,68f0da678454c66022ae920335bd5a4a54d8a65fcb553b6d456f65a027840b27,Not_available
7b687a71d9023d74803f2f79d6f9e1645fdbf32e47eee3ddfa957f5cc56cefb7,3ea5cd27876721d7ac22659d83d3a36abcfcd9b37c91b713ed48af998d3eb766,68f0da678454c66022ae920335bd5a4a54d8a65fcb553b6d456f65a027840b27,Not_available
d6049a5ad255e509f61e0adf1506bfd8eb6dd4d316596640b460216538a02e39,3ea5cd27876721d7ac22659d83d3a36abcfcd9b37c91b713ed48af998d3eb766,68f0da678454c66022ae920335bd5a4a54d8a65fcb553b6d456f65a027840b27,Not_available
28162a13c7a1d2ede94de476c63e858323a06a846d0ca8e7fc371c15757f5f5d,1e573dfe0985c554b364ea0e9fc9d01c141c5253436b521652db35210f63c5ef,6d8518b18acab0a9892184cd55648daa67f4febd5bdd286e26a47e05ca2f99b2,69346cadd9b8797dd32ebb2580d3403451925ad25a1f309265a73e5dd5606348
5d96dc2650e461aefddf47c4e45c72275cb642d0732563cd2b107d029155c10b,7c7699a363945e1b8c78c1cb3033b2871ff3dd535455d56fc5d168cf94183264,68f0da678454c66022ae920335bd5a4a54d8a65fcb553b6d456f65a027840b27,Not_available
8dfcc0af499990f1834224a1984d1e403ea9c815242f65ad9620c427a7d19d84,aa1e4da007ddb0149d31e5ec16b4afb2530161bf17223b425cfb53099b590d75,6d8518b18acab0a9892184cd55648daa67f4febd5bdd286e26a47e05ca2f99b2,69346cadd9b8797dd32ebb2580d3403451925ad25a1f309265a73e5dd5606348
d6ac9aa65d1657639a03422b029ca12f4b0494652eecb49bd85b062310e09248,c14fec227f52ca0a21222f0827bb67e94c1dee693cdca4deb969d69641004eb5,4835887c6d0f931b5e03226c23e289dceb06120907b641c51762679c478ed3cb,9317c6bae55975e6c0e43715c913510bd10d13fd7cf767e05605293d84870644
d6ac9aa65d1657639a03422b029ca12f4b0494652eecb49bd85b062310e09248,c14fec227f52ca0a21222f0827bb67e94c1dee693cdca4deb969d69641004eb5,67b660aebb5c186d2917eb3861fc145f62d362a1547a5edf78e366e9881125fc,9317c6bae55975e6c0e43715c913510bd10d13fd7cf767e05605293d84870644
df3bb89e7ae3664965323d07d6b1e0a9ed9dcaef80d753b9cf421747639f03c5,7d92d2528bb8cee209c1762a4f1262f28075b14f3162698d8df5d852b8039378,68f0da678454c66022ae920335bd5a4a54d8a65fcb553b6d456f65a027840b27,Not_available
